aq,cr,cv,dt,hv,lv,ncv,ov,rf,name
58099,-1.3774104,-500,20190801,36250.0,35400.0,35800,35900.0,5,삼성카드
80713,2.6874115,950,20190731,36300.0,35050.0,36300,35650.0,2,삼성카드
37444,-0.1412429,-50,20190730,35700.0,35000.0,35350,35400.0,5,삼성카드
56624,-1.6666666,-600,20190729,36250.0,35150.0,35400,36000.0,5,삼성카드
55715,-0.5524861,-200,20190726,36350.0,35850.0,36000,35950.0,5,삼성카드
81685,0.5555555,200,20190725,36300.0,35850.0,36200,36000.0,2,삼성카드
58552,-1.5047879,-550,20190724,36800.0,36000.0,36000,36300.0,5,삼성카드
49616,-0.136612,-50,20190723,36900.0,36200.0,36550,36400.0,5,삼성카드
41052,0.1367989,50,20190722,36850.0,36050.0,36600,36200.0,2,삼성카드
51606,-0.2728512,-100,20190719,36950.0,36200.0,36550,36200.0,5,삼성카드
45477,0.0,0,20190718,36700.0,35800.0,36650,36250.0,3,삼성카드
53426,1.3831258,500,20190717,36750.0,35700.0,36650,36200.0,2,삼성카드
752376,-0.41,-50,20191210,12050.0,12000.0,12000,12050.0,5,맥쿼리인프라
602269,0.4166666,50,20191209,12050.0,11950.0,12050,12000.0,2,맥쿼리인프라
567228,0.0,0,20191206,12000.0,11950.0,12000,12000.0,3,맥쿼리인프라
1015842,0.41841,50,20191205,12000.0,11900.0,12000,11950.0,2,맥쿼리인프라
949898,0.420168,50,20191204,11950.0,11900.0,11950,11900.0,2,맥쿼리인프라
983616,-0.41841,-50,20191203,11950.0,11900.0,11900,11900.0,5,맥쿼리인프라
569697,0.0,0,20191202,11950.0,11900.0,11950,11950.0,3,맥쿼리인프라
328364,0.0,0,20191129,11950.0,11900.0,11950,11900.0,3,맥쿼리인프라
970550,0.8438818,100,20191128,11950.0,11850.0,11950,11900.0,2,맥쿼리인프라
343771,0.4237288,50,20191127,11850.0,11800.0,11850,11850.0,2,맥쿼리인프라
253306,-0.4219409,-50,20191126,11900.0,11800.0,11800,11900.0,5,맥쿼리인프라
480712,0.4237288,50,20191125,11900.0,11750.0,11850,11800.0,2,맥쿼리인프라
775315,0.0,0,20191122,11800.0,11750.0,11800,11750.0,3,맥쿼리인프라
246614,0.4255319,50,20191121,11800.0,11750.0,11800,11750.0,2,맥쿼리인프라
504530,-0.4237288,-50,20191120,11850.0,11750.0,11750,11800.0,5,맥쿼리인프라
391734,0.8547008,100,20191119,11800.0,11700.0,11800,11700.0,2,맥쿼리인프라
710180,0.0,0,20191118,11800.0,11700.0,11700,11700.0,3,맥쿼리인프라
592802,-0.4255319,-50,20191115,11750.0,11700.0,11700,11700.0,5,맥쿼리인프라
920377,-0.8438818,-100,20191114,11900.0,11700.0,11750,11850.0,5,맥쿼리인프라
658488,0.0,0,20191113,11900.0,11800.0,11850,11850.0,3,맥쿼리인프라
552487,0.0,0,20191112,11900.0,11800.0,11850,11850.0,3,맥쿼리인프라
268274,-0.420168,-50,20191111,11900.0,11850.0,11850,11850.0,5,맥쿼리인프라
331911,0.4219409,50,20191108,11900.0,11800.0,11900,11850.0,2,맥쿼리인프라
1040962,0.0,0,20191107,11900.0,11800.0,11850,11850.0,3,맥쿼리인프라
438261,0.0,0,20191106,11850.0,11800.0,11850,11850.0,3,맥쿼리인프라
480092,0.0,0,20191105,11850.0,11800.0,11850,11850.0,3,맥쿼리인프라
353640,0.0,0,20191104,11850.0,11800.0,11850,11800.0,3,맥쿼리인프라
477657,0.0,0,20191101,11850.0,11800.0,11850,11850.0,3,맥쿼리인프라
325867,0.0,0,20191031,11850.0,11800.0,11850,11800.0,3,맥쿼리인프라
302223,0.0,0,20191030,11850.0,11800.0,11850,11850.0,3,맥쿼리인프라
378016,0.8510638,100,20191029,11850.0,11750.0,11850,11750.0,2,맥쿼리인프라
777681,-0.8438818,-100,20191028,11900.0,11700.0,11750,11850.0,5,맥쿼리인프라
381964,-0.420168,-50,20191025,11900.0,11800.0,11850,11900.0,5,맥쿼리인프라
384497,0.0,0,20191024,11950.0,11850.0,11900,11900.0,3,맥쿼리인프라
387559,-0.41841,-50,20191023,11950.0,11900.0,11900,11900.0,5,맥쿼리인프라
278856,0.420168,50,20191022,11950.0,11900.0,11950,11900.0,2,맥쿼리인프라
554484,-0.8333333,-100,20191021,12000.0,11900.0,11900,12000.0,5,맥쿼리인프라
493938,0.8403361,100,20191018,12000.0,11900.0,12000,11950.0,2,맥쿼리인프라
213719,-0.41841,-50,20191017,11950.0,11900.0,11900,11950.0,5,맥쿼리인프라
790757,-0.4166666,-50,20191016,12050.0,11900.0,11950,12000.0,5,맥쿼리인프라
825401,0.41841,50,20191015,12050.0,11950.0,12000,11950.0,2,맥쿼리인프라
613994,0.420168,50,20191014,11950.0,11900.0,11950,11900.0,2,맥쿼리인프라
638902,0.8474576,100,20191011,11900.0,11800.0,11900,11800.0,2,맥쿼리인프라
1081183,0.4255319,50,20191010,11800.0,11750.0,11800,11750.0,2,맥쿼리인프라
386262,0.0,0,20191008,11750.0,11700.0,11750,11750.0,3,맥쿼리인프라
583302,0.0,0,20191007,11750.0,11700.0,11750,11750.0,3,맥쿼리인프라
839109,0.0,0,20191004,11800.0,11700.0,11750,11750.0,3,맥쿼리인프라
448950,0.4273504,50,20191002,11750.0,11700.0,11750,11750.0,2,맥쿼리인프라
863361,-0.4255319,-50,20191001,11800.0,11700.0,11700,11700.0,5,맥쿼리인프라
273390,0.0,0,20190930,11750.0,11700.0,11750,11700.0,3,맥쿼리인프라
491323,0.0,0,20190927,11750.0,11650.0,11750,11750.0,3,맥쿼리인프라
472027,0.0,0,20190926,11750.0,11650.0,11750,11750.0,3,맥쿼리인프라
556344,1.2931034,150,20190925,11750.0,11600.0,11750,11600.0,2,맥쿼리인프라
340949,-0.4291845,-50,20190924,11700.0,11600.0,11600,11650.0,5,맥쿼리인프라
421670,0.0,0,20190923,11750.0,11600.0,11650,11700.0,3,맥쿼리인프라
1893826,0.4310344,50,20190920,11800.0,11600.0,11650,11600.0,2,맥쿼리인프라
410747,0.8695652,100,20190919,11600.0,11500.0,11600,11500.0,2,맥쿼리인프라
227852,-0.4329004,-50,20190918,11550.0,11500.0,11500,11550.0,5,맥쿼리인프라
217327,0.4347826,50,20190917,11550.0,11500.0,11550,11500.0,2,맥쿼리인프라
316093,0.0,0,20190916,11550.0,11450.0,11500,11500.0,3,맥쿼리인프라
459664,0.4366812,50,20190911,11500.0,11400.0,11500,11450.0,2,맥쿼리인프라
676832,-0.4347826,-50,20190910,11500.0,11400.0,11450,11500.0,5,맥쿼리인프라
305647,-0.4329004,-50,20190909,11550.0,11450.0,11500,11500.0,5,맥쿼리인프라
178788,0.4347826,50,20190906,11550.0,11500.0,11550,11500.0,2,맥쿼리인프라
414993,-0.4329004,-50,20190905,11550.0,11500.0,11500,11550.0,5,맥쿼리인프라
198944,0.0,0,20190904,11550.0,11500.0,11550,11550.0,3,맥쿼리인프라
400653,0.0,0,20190903,11600.0,11500.0,11550,11550.0,3,맥쿼리인프라
513394,0.0,0,20190902,11600.0,11500.0,11550,11550.0,3,맥쿼리인프라
475267,0.8733624,100,20190830,11550.0,11400.0,11550,11450.0,2,맥쿼리인프라
472661,0.4385964,50,20190829,11500.0,11400.0,11450,11450.0,2,맥쿼리인프라
303366,0.0,0,20190828,11500.0,11400.0,11400,11450.0,3,맥쿼리인프라
194304,0.0,0,20190827,11450.0,11400.0,11400,11450.0,3,맥쿼리인프라
190376,-0.4366812,-50,20190826,11500.0,11400.0,11400,11400.0,5,맥쿼리인프라
892238,0.0,0,20190823,11550.0,11400.0,11450,11500.0,3,맥쿼리인프라
235089,0.0,0,20190822,11500.0,11400.0,11450,11450.0,3,맥쿼리인프라
265797,0.4385964,50,20190821,11500.0,11350.0,11450,11350.0,2,맥쿼리인프라
296365,0.0,0,20190820,11450.0,11350.0,11400,11450.0,3,맥쿼리인프라
496423,0.4405286,50,20190819,11500.0,11300.0,11400,11350.0,2,맥쿼리인프라
378122,-1.7316017,-200,20190816,11500.0,11350.0,11350,11450.0,5,맥쿼리인프라
728133,-0.858369,-100,20190814,11700.0,11400.0,11550,11650.0,5,맥쿼리인프라
696413,2.1929824,250,20190813,11650.0,11350.0,11650,11400.0,2,맥쿼리인프라
466133,0.4405286,50,20190812,11500.0,11300.0,11400,11350.0,2,맥쿼리인프라
413590,0.0,0,20190809,11450.0,11250.0,11350,11300.0,3,맥쿼리인프라
521753,0.8888888,100,20190808,11400.0,11250.0,11350,11250.0,2,맥쿼리인프라
570560,-0.8810572,-100,20190807,11450.0,11200.0,11250,11400.0,5,맥쿼리인프라
1320520,-0.4385964,-50,20190806,11450.0,11050.0,11350,11100.0,5,맥쿼리인프라
1162648,-1.2987012,-150,20190805,11600.0,11300.0,11400,11500.0,5,맥쿼리인프라
489763,0.0,0,20190802,11550.0,11350.0,11550,11500.0,3,맥쿼리인프라
579841,-0.858369,-100,20190801,11700.0,11500.0,11550,11650.0,5,맥쿼리인프라
324648,0.0,0,20190731,11650.0,11550.0,11650,11650.0,3,맥쿼리인프라
322409,0.0,0,20190730,11700.0,11550.0,11650,11600.0,3,맥쿼리인프라
646443,-0.8510638,-100,20190729,11700.0,11550.0,11650,11700.0,5,맥쿼리인프라
805598,0.0,0,20190726,11750.0,11600.0,11750,11750.0,3,맥쿼리인프라
990119,0.0,0,20190725,11800.0,11650.0,11750,11800.0,3,맥쿼리인프라
844111,0.0,0,20190724,11800.0,11650.0,11750,11750.0,3,맥쿼리인프라
716623,0.858369,100,20190723,11750.0,11600.0,11750,11700.0,2,맥쿼리인프라
1895348,0.8658008,100,20190722,11800.0,11500.0,11650,11600.0,2,맥쿼리인프라
1128154,2.2123893,250,20190719,11550.0,11250.0,11550,11300.0,2,맥쿼리인프라
1837319,3.196347,350,20190718,11450.0,10750.0,11300,10950.0,2,맥쿼리인프라
2946695,-1.3513513,-150,20190717,11150.0,10600.0,10950,11150.0,5,맥쿼리인프라
139682,1.21,400,20191210,33700.0,32950.0,33450,32950.0,2,한국타이어앤테크놀로지
124430,-0.1510574,-50,20191209,33400.0,32800.0,33050,33400.0,5,한국타이어앤테크놀로지
172267,0.0,0,20191206,33650.0,32850.0,33100,33150.0,3,한국타이어앤테크놀로지
266522,-0.3012048,-100,20191205,33800.0,32850.0,33100,33000.0,5,한국타이어앤테크놀로지
274428,-2.3529411,-800,20191204,33750.0,33050.0,33200,33500.0,5,한국타이어앤테크놀로지
192871,1.1904761,400,20191203,34250.0,33000.0,34000,33500.0,2,한국타이어앤테크놀로지
177270,1.0526315,350,20191202,33800.0,33150.0,33600,33200.0,2,한국타이어앤테크놀로지
295067,-2.919708,-1000,20191129,34700.0,32900.0,33250,34700.0,5,한국타이어앤테크놀로지
159759,-0.8683068,-300,20191128,35000.0,34100.0,34250,34200.0,5,한국타이어앤테크놀로지
139125,1.171303,400,20191127,35250.0,34450.0,34550,34500.0,2,한국타이어앤테크놀로지
605373,-1.7266187,-600,20191126,34700.0,34150.0,34150,34650.0,5,한국타이어앤테크놀로지
204636,1.0174418,350,20191125,34800.0,34000.0,34750,34000.0,2,한국타이어앤테크놀로지
202636,-1.0071942,-350,20191122,34850.0,33850.0,34400,34650.0,5,한국타이어앤테크놀로지
312473,-0.4297994,-150,20191121,35150.0,34200.0,34750,35100.0,5,한국타이어앤테크놀로지
255291,0.7215007,250,20191120,35000.0,34150.0,34900,34200.0,2,한국타이어앤테크놀로지
588704,-3.75,-1350,20191119,36000.0,34050.0,34650,35700.0,5,한국타이어앤테크놀로지
221026,0.41841,150,20191118,36050.0,35100.0,36000,35600.0,2,한국타이어앤테크놀로지
305096,-1.3755158,-500,20191115,36500.0,35550.0,35850,36350.0,5,한국타이어앤테크놀로지
330243,0.9722222,350,20191114,36350.0,35150.0,36350,36150.0,2,한국타이어앤테크놀로지
381978,1.2658227,450,20191113,36050.0,35400.0,36000,35550.0,2,한국타이어앤테크놀로지
343838,4.2521994,1450,20191112,35550.0,34250.0,35550,34300.0,2,한국타이어앤테크놀로지
252011,-3.5360678,-1250,20191111,35500.0,34100.0,34100,35350.0,5,한국타이어앤테크놀로지
266694,0.7122507,250,20191108,35450.0,34700.0,35350,35000.0,2,한국타이어앤테크놀로지
303002,1.8867924,650,20191107,35300.0,34050.0,35100,34450.0,2,한국타이어앤테크놀로지
477657,-3.9051603,-1400,20191106,35750.0,34350.0,34450,35550.0,5,한국타이어앤테크놀로지
1050396,8.8012139,2900,20191105,36500.0,34200.0,35850,34250.0,2,한국타이어앤테크놀로지
244761,4.1074249,1300,20191104,33100.0,31800.0,32950,31900.0,2,한국타이어앤테크놀로지
165253,1.9323671,600,20191101,31900.0,30750.0,31650,30750.0,2,한국타이어앤테크놀로지
286890,-1.27186,-400,20191031,31750.0,30900.0,31050,31450.0,5,한국타이어앤테크놀로지
235333,-3.3794162,-1100,20191030,32850.0,31400.0,31450,32850.0,5,한국타이어앤테크놀로지
192116,-0.1533742,-50,20191029,32950.0,32200.0,32550,32550.0,5,한국타이어앤테크놀로지
225063,1.5576323,500,20191028,33100.0,32250.0,32600,32600.0,2,한국타이어앤테크놀로지
122265,0.3125,100,20191025,32200.0,31150.0,32100,31150.0,2,한국타이어앤테크놀로지
134437,-0.4665629,-150,20191024,32450.0,31650.0,32000,31900.0,5,한국타이어앤테크놀로지
135295,-2.130898,-700,20191023,32750.0,32050.0,32150,32200.0,5,한국타이어앤테크놀로지
145507,1.2326656,400,20191022,33050.0,32400.0,32850,32400.0,2,한국타이어앤테크놀로지
158839,1.40625,450,20191021,32700.0,32250.0,32450,32450.0,2,한국타이어앤테크놀로지
174808,-1.0819165,-350,20191018,32700.0,31850.0,32000,32350.0,5,한국타이어앤테크놀로지
150929,0.1547987,50,20191017,32650.0,31650.0,32350,32450.0,2,한국타이어앤테크놀로지
193836,1.2539184,400,20191016,32350.0,31550.0,32300,31750.0,2,한국타이어앤테크놀로지
259586,2.08,650,20191015,32250.0,31250.0,31900,31800.0,2,한국타이어앤테크놀로지
142171,0.8064516,250,20191014,31550.0,30950.0,31250,31200.0,2,한국타이어앤테크놀로지
174015,3.6789297,1100,20191011,31150.0,30350.0,31000,30350.0,2,한국타이어앤테크놀로지
546286,-2.1276595,-650,20191010,30300.0,29500.0,29900,30050.0,5,한국타이어앤테크놀로지
287449,-0.3262642,-100,20191008,31200.0,30350.0,30550,31200.0,5,한국타이어앤테크놀로지
162534,-0.4870129,-150,20191007,31400.0,30500.0,30650,30800.0,5,한국타이어앤테크놀로지
255346,-2.8391167,-900,20191004,31550.0,30500.0,30800,31400.0,5,한국타이어앤테크놀로지
558535,-4.2296072,-1400,20191002,32650.0,31700.0,31700,32450.0,5,한국타이어앤테크놀로지
289041,2.6356589,850,20191001,33150.0,32000.0,33100,32000.0,2,한국타이어앤테크놀로지
289245,2.056962,650,20190930,32550.0,31500.0,32250,31600.0,2,한국타이어앤테크놀로지
144915,-0.7849293,-250,20190927,32300.0,31450.0,31600,32300.0,5,한국타이어앤테크놀로지
241784,-1.24031,-400,20190926,32600.0,31700.0,31850,32050.0,5,한국타이어앤테크놀로지
281578,-0.1547987,-50,20190925,32750.0,31800.0,32250,32300.0,5,한국타이어앤테크놀로지
455512,5.3833605,1650,20190924,32550.0,30850.0,32300,30900.0,2,한국타이어앤테크놀로지
174577,-0.4870129,-150,20190923,30750.0,30200.0,30650,30350.0,5,한국타이어앤테크놀로지
391225,0.3257328,100,20190920,30800.0,30350.0,30800,30650.0,2,한국타이어앤테크놀로지
247765,-2.2292993,-700,20190919,31450.0,30600.0,30700,31100.0,5,한국타이어앤테크놀로지
248818,0.6410256,200,20190918,31600.0,31000.0,31400,31200.0,2,한국타이어앤테크놀로지
355224,0.6451612,200,20190917,31450.0,30400.0,31200,30900.0,2,한국타이어앤테크놀로지
232461,0.6493506,200,20190916,31250.0,30350.0,31000,30350.0,2,한국타이어앤테크놀로지
671332,5.1194539,1500,20190911,31000.0,30050.0,30800,30350.0,2,한국타이어앤테크놀로지
339103,2.9876977,850,20190910,29600.0,28500.0,29300,28550.0,2,한국타이어앤테크놀로지
419374,-3.0664395,-900,20190909,29450.0,28150.0,28450,29250.0,5,한국타이어앤테크놀로지
193104,-0.170068,-50,20190906,29500.0,29150.0,29350,29300.0,5,한국타이어앤테크놀로지
280954,1.5544041,450,20190905,29750.0,28950.0,29400,28950.0,2,한국타이어앤테크놀로지
158078,0.1730103,50,20190904,29150.0,28600.0,28950,28700.0,2,한국타이어앤테크놀로지
165838,-1.3651877,-400,20190903,29650.0,28750.0,28900,29050.0,5,한국타이어앤테크놀로지
86731,0.5145797,150,20190902,29450.0,28850.0,29300,28900.0,2,한국타이어앤테크놀로지
225625,0.0,0,20190830,29450.0,28800.0,29150,29250.0,3,한국타이어앤테크놀로지
152957,1.7452006,500,20190829,29250.0,28400.0,29150,28400.0,2,한국타이어앤테크놀로지
284431,2.688172,750,20190828,29300.0,27950.0,28650,28350.0,2,한국타이어앤테크놀로지
365098,-1.7605633,-500,20190827,28650.0,27850.0,27900,28400.0,5,한국타이어앤테크놀로지
130777,-1.8998272,-550,20190826,28700.0,27750.0,28400,28450.0,5,한국타이어앤테크놀로지
158152,1.4010507,400,20190823,28950.0,28350.0,28950,28550.0,2,한국타이어앤테크놀로지
317739,1.0619469,300,20190822,28900.0,28300.0,28550,28350.0,2,한국타이어앤테크놀로지
280207,-1.7391304,-500,20190821,28800.0,28250.0,28250,28450.0,5,한국타이어앤테크놀로지
219738,1.590106,450,20190820,28900.0,27950.0,28750,27950.0,2,한국타이어앤테크놀로지
317005,2.5362318,700,20190819,28500.0,27450.0,28300,27450.0,2,한국타이어앤테크놀로지
529782,-2.8169014,-800,20190816,28250.0,26800.0,27600,27500.0,5,한국타이어앤테크놀로지
319208,0.1763668,50,20190814,28750.0,28300.0,28400,28450.0,2,한국타이어앤테크놀로지
329728,-1.0471204,-300,20190813,28600.0,28200.0,28350,28300.0,5,한국타이어앤테크놀로지
184117,-0.5208333,-150,20190812,28850.0,28450.0,28650,28500.0,5,한국타이어앤테크놀로지
216574,0.5235602,150,20190809,29100.0,28600.0,28800,28650.0,2,한국타이어앤테크놀로지
385805,0.3502626,100,20190808,29150.0,28300.0,28650,28300.0,2,한국타이어앤테크놀로지
369199,-1.3816925,-400,20190807,29000.0,28400.0,28550,28400.0,5,한국타이어앤테크놀로지
612708,-0.6861063,-200,20190806,29000.0,28100.0,28950,28100.0,5,한국타이어앤테크놀로지
720483,-3.3167495,-1000,20190805,29650.0,28100.0,29150,29150.0,5,한국타이어앤테크놀로지
386116,-0.4950495,-150,20190802,30300.0,29350.0,30150,29900.0,5,한국타이어앤테크놀로지
228882,-1.9417475,-600,20190801,31200.0,30150.0,30300,30150.0,5,한국타이어앤테크놀로지
246729,-1.9047619,-600,20190731,31850.0,30850.0,30900,31750.0,5,한국타이어앤테크놀로지
132406,-0.1584786,-50,20190730,31700.0,30950.0,31500,31550.0,5,한국타이어앤테크놀로지
172932,0.0,0,20190729,31750.0,31150.0,31550,31250.0,3,한국타이어앤테크놀로지
208169,-1.5600624,-500,20190726,32400.0,31500.0,31550,31800.0,5,한국타이어앤테크놀로지
191776,-0.620155,-200,20190725,32450.0,31600.0,32050,32000.0,5,한국타이어앤테크놀로지
132685,-1.2251148,-400,20190724,32750.0,32200.0,32250,32550.0,5,한국타이어앤테크놀로지
210854,1.3975155,450,20190723,32800.0,32050.0,32650,32050.0,2,한국타이어앤테크놀로지
184758,0.625,200,20190722,32350.0,31550.0,32200,31600.0,2,한국타이어앤테크놀로지
297954,2.0733652,650,20190719,32400.0,31600.0,32000,31600.0,2,한국타이어앤테크놀로지
284033,-2.6397515,-850,20190718,32400.0,31300.0,31350,32050.0,5,한국타이어앤테크놀로지
165986,0.0,0,20190717,32500.0,32000.0,32200,32500.0,3,한국타이어앤테크놀로지
221858,0.49,150,20191210,31000.0,30550.0,30850,30700.0,2,현대제철
275883,0.821018,250,20191209,30950.0,30150.0,30700,30550.0,2,현대제철
325253,0.4950495,150,20191206,30650.0,30200.0,30450,30300.0,2,현대제철
530070,-1.3029315,-400,20191205,31000.0,30050.0,30300,30750.0,5,현대제철
499346,-2.6941362,-850,20191204,31150.0,30600.0,30700,31050.0,5,현대제철
306027,-0.9419152,-300,20191203,31700.0,31000.0,31550,31450.0,5,현대제철
216148,0.3149606,100,20191202,31950.0,31650.0,31850,31900.0,2,현대제철
337065,-1.7027863,-550,20191129,32800.0,31650.0,31750,32750.0,5,현대제철
274035,-0.1545595,-50,20191128,32700.0,31850.0,32300,32200.0,5,현대제철
324750,-0.7668711,-250,20191127,32800.0,32300.0,32350,32600.0,5,현대제철
831669,1.0852713,350,20191126,32750.0,32250.0,32600,32300.0,2,현대제철
589026,3.6977491,1150,20191125,32300.0,31300.0,32250,31350.0,2,현대제철
373503,0.1610305,50,20191122,31350.0,30750.0,31100,31000.0,2,현대제철
462389,-0.9569377,-300,20191121,31400.0,30900.0,31050,31250.0,5,현대제철
426596,-1.8779342,-600,20191120,31750.0,31300.0,31350,31750.0,5,현대제철
559676,-0.3120124,-100,20191119,32050.0,31650.0,31950,32050.0,5,현대제철
414637,-0.927357,-300,20191118,32600.0,31850.0,32050,32600.0,5,현대제철
669947,2.2116903,700,20191115,32550.0,31500.0,32350,31500.0,2,현대제철
788281,-0.9389671,-300,20191114,32150.0,31400.0,31650,32100.0,5,현대제철
466962,-1.540832,-500,20191113,32300.0,31850.0,31950,32250.0,5,현대제철
510370,-0.1538461,-50,20191112,32650.0,32150.0,32450,32550.0,5,현대제철
445567,-1.3657056,-450,20191111,32900.0,32500.0,32500,32850.0,5,현대제철
615092,0.7645259,250,20191108,33350.0,32800.0,32950,32950.0,2,현대제철
368971,0.3067484,100,20191107,32800.0,32400.0,32700,32450.0,2,현대제철
340847,-0.1531393,-50,20191106,32750.0,32400.0,32600,32750.0,5,현대제철
434531,1.24031,400,20191105,32700.0,32400.0,32650,32500.0,2,현대제철
385707,1.2558869,400,20191104,32350.0,32050.0,32250,32100.0,2,현대제철
418816,0.1572327,50,20191101,32000.0,31600.0,31850,31700.0,2,현대제철
647220,-0.625,-200,20191031,32300.0,31800.0,31800,32150.0,5,현대제철
939655,-2.8831562,-950,20191030,33000.0,31850.0,32000,32950.0,5,현대제철
716890,-1.4947683,-500,20191029,33850.0,32700.0,32950,33600.0,5,현대제철
782199,-2.9027576,-1000,20191028,34600.0,33250.0,33450,34450.0,5,현대제철
760535,-3.230337,-1150,20191025,35400.0,34200.0,34450,35200.0,5,현대제철
